language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=12.81 s (286.0 files/s 57959.2 lines/s)"
Python,./nova/doc/ext/feature_matrix.py,107,116,355
reStructuredText,./nova/doc/source/cli/nova-manage.rst,607,965,353
Python,./nova/nova/tests/unit/compute/test_claims.py,56,17,353
Python,./nova/nova/tests/unit/api/openstack/compute/test_flavors_extraspecs.py,81,21,352
Python,./nova/nova/tests/unit/objects/test_migration.py,46,19,351
Python,./nova/nova/api/openstack/compute/security_groups.py,63,42,350
Python,./nova/nova/objects/image_meta.py,144,301,350
Python,./nova/nova/tests/unit/api/openstack/compute/test_server_shares.py,48,12,350
Python,./nova/nova/tests/functional/api_sample_tests/test_compare_result.py,62,64,349
Python,./nova/nova/api/validation/parameter_types.py,87,105,346
Python,./nova/nova/tests/unit/conductor/tasks/test_migrate.py,48,48,346
Python,./nova/nova/tests/unit/api/openstack/compute/test_create_backup.py,49,29,345
Python,./nova/nova/tests/unit/objects/test_instance_group.py,47,22,345
Python,./nova/nova/tests/unit/api/openstack/compute/test_evacuate.py,82,21,344
Python,./nova/nova/tests/unit/scheduler/filters/test_numa_topology_filters.py,46,29,343
Python,./nova/nova/tests/functional/test_availability_zones.py,90,152,342
JSON,./nova/doc/api_samples/images/images-details-get-resp.json,0,0,340
Python,./nova/nova/tests/functional/api_sample_tests/test_server_shares.py,58,84,340
SVG,./nova/doc/source/_static/images/nova-spec-process.svg,0,1,339
Python,./nova/nova/tests/unit/api/openstack/compute/test_disk_config.py,63,21,339
Python,./nova/nova/db/api/models.py,95,62,338
Python,./nova/nova/tests/unit/virt/libvirt/volume/test_volume.py,54,27,335
Python,./nova/nova/tests/functional/libvirt/test_power_manage.py,91,77,334
SVG,./nova/doc/source/_static/images/traits-taxonomy.svg,0,0,330
Python,./nova/nova/conf/compute.py,302,904,329
Python,./nova/nova/tests/unit/api/openstack/compute/test_hosts.py,70,52,329
Python,./nova/nova/rpc.py,72,45,327
reStructuredText,./nova/api-guide/source/down_cells.rst,27,0,326
Python,./nova/nova/virt/vmwareapi/images.py,73,74,326
Python,./nova/nova/tests/unit/api/openstack/compute/test_flavor_access.py,60,24,323
Python,./nova/nova/api/openstack/common.py,89,144,322
Python,./nova/nova/tests/unit/objects/test_quotas.py,51,35,321
Python,./nova/nova/objects/build_request.py,56,91,320
Python,./nova/nova/storage/rbd_utils.py,80,115,320
Python,./nova/nova/tests/functional/test_unified_limits.py,57,102,320
Python,./nova/nova/compute/provider_tree.py,101,309,319
Python,./nova/nova/tests/unit/api/openstack/compute/test_quota_classes.py,45,18,319
reStructuredText,./nova/releasenotes/source/mitaka.rst,279,119,319
Python,./nova/nova/tests/unit/privsep/test_idmapshift.py,85,16,316
Python,./nova/nova/virt/vmwareapi/ds_util.py,83,114,316
Python,./nova/nova/network/os_vif_util.py,114,120,315
Python,./nova/nova/objects/instance_mapping.py,52,99,314
Python,./nova/nova/tests/functional/wsgi/test_servers.py,40,85,314
Python,./nova/nova/api/openstack/compute/services.py,65,118,311
Python,./nova/nova/tests/unit/virt/test_images.py,31,44,311
Python,./nova/nova/objects/block_device.py,61,101,310
Python,./nova/nova/tests/unit/cmd/test_status.py,78,77,309
Python,./nova/nova/tests/functional/libvirt/test_server_shares.py,91,55,308
Python,./nova/nova/tests/functional/test_ephemeral_encryption.py,48,25,308
Python,./nova/nova/tests/unit/api/openstack/compute/test_image_metadata.py,53,16,307
Python,./nova/nova/tests/functional/libvirt/test_reshape.py,51,99,305
Python,./nova/nova/tests/unit/db/main/test_migrations.py,82,64,305
Python,./nova/nova/tests/unit/compute/test_virtapi.py,58,22,302
reStructuredText,./nova/doc/source/admin/virtual-gpu.rst,152,47,299
reStructuredText,./nova/doc/source/user/launch-instance-from-volume.rst,73,43,298
Python,./nova/nova/tests/unit/virt/vmwareapi/test_images.py,52,22,296
PHP,./nova/api-ref/source/os-volumes.inc,142,0,292
Python,./nova/nova/api/openstack/compute/schemas/hypervisors.py,33,41,292
INI,./nova/doc/source/user/feature-matrix-gp.ini,23,0,291
Python,./nova/nova/tests/unit/compute/test_multi_cell_list.py,80,85,291
Fortran 77,./nova/api-ref/source/os-hypervisors.inc,129,13,289
SVG,./nova/doc/source/_static/images/rpc-arch.svg,2,1,289
Python,./nova/nova/tests/unit/api/openstack/compute/test_server_migrations.py,51,14,289
Python,./nova/nova/tests/unit/policies/test_security_groups.py,42,76,289
Python,./nova/nova/tests/unit/test_test.py,62,85,289
Python,./nova/nova/api/openstack/compute/volume_attachments.py,51,58,288
Python,./nova/nova/tests/fixtures/glance.py,49,43,287
Python,./nova/nova/tests/functional/libvirt/test_device_bus_migration.py,53,74,286
Python,./nova/nova/tests/unit/api/openstack/compute/test_volumes.py,59,23,286
Python,./nova/nova/scheduler/request_filter.py,86,120,285
reStructuredText,./nova/doc/source/admin/configuration/hypervisor-vmware.rst,148,552,280
Python,./nova/nova/tests/unit/fixtures/test_libvirt.py,55,149,278
Python,./nova/nova/tests/unit/objects/test_share_mapping.py,40,11,278
Python,./nova/nova/tests/unit/objects/test_host_mapping.py,54,21,277
reStructuredText,./nova/doc/source/install/controller-install-obs.rst,109,7,276
Python,./nova/nova/pci/devspec.py,62,96,276
Python,./nova/nova/pci/manager.py,62,165,276
Python,./nova/nova/tests/unit/virt/disk/vfs/test_guestfs.py,66,25,276
Python,./nova/nova/context.py,97,180,275
reStructuredText,./nova/doc/source/install/controller-install-rdo.rst,107,1,272
Python,./nova/nova/tests/unit/compute/test_flavors.py,69,26,270
Python,./nova/nova/tests/unit/objects/test_cell_mapping.py,44,27,270
